,recipe_title,총합_수분,총합_에너지(kcal),총합_에너지(kj),총합_단백질,총합_지방,총합_회분,총합_탄수화물,"총합_섬유질, 식이섬유",총합_당,총합_자당,총합_포도당,총합_과당,총합_유당,총합_엿당,총합_갈락토스,총합_칼슘,총합_철,총합_마그네슘,총합_인,총합_칼륨,총합_나트륨,총합_아연,총합_구리,총합_망간,총합_셀레늄,총합_플루오린,총합_비타민c,총합_티아민,총합_리보플라빈,총합_비타민b3,총합_비타민b5,총합_비타민b6,"총합_엽산, 총계",총합_엽산,"총합_엽산, 식품","총합_엽산, dfe",총합_콜린,총합_비타민b12,총합_비타민a(rae),총합_레티놀,"총합_카로틴, 베타","총합_카로틴, 알파",총합_베타-크립토잔틴,총합_비타민a(iu),총합_라이코펜,총합_루테인+제아잔틴,총합_비타민e(알파-토코페롤),"총합_비타민d(d2+d3),...",총합_비타민d(d2+d3),총합_비타민k(필로퀴논),"총합_지방산, 총포화지방산",총합_sfa 4:0,총합_sfa 6:0,총합_sfa 8:0,총합_sfa 10:0,총합_sfa 12:0,총합_sfa 14:0,총합_sfa 16:0,총합_sfa 18:0,"총합_지방산, 총 단일불포화지방산",총합_mufa 16:1,총합_mufa 18:1,총합_mufa 20:1,총합_mufa 22:1,"총합_지방산, 총 다중불포화지방산",총합_pufa 18:2,총합_pufa 18:3,총합_pufa 18:4,총합_pufa 20:4,총합_pufa 20:5 n-3 (epa),총합_pufa 22:5 n-3 (dpa),총합_pufa 22:6 n-3 (dha),총합_콜레스테롤,총합_알코올,총합_카페인,총합_테오브로민,총합_녹말,총합_베타인,총합_베타토코페롤,총합_감마토코페롤,총합_델타토코페롤,총합_알파토코트리에놀,총합_베타토코트리에놀,총합_감마토코트리에놀,총합_델타토코트리에놀,총합_비타민k,총합_sfa 15:0,총합_sfa 17:0,총합_sfa 20:0,총합_sfa 22:0,총합_sfa 24:0,총합_mufa 14:1,총합_mufa 15:1,총합_mufa 17:1,"총합_pufa 20:2 n-6 c,c",총합_pufa 20:3,"총합_지방산, 총 트랜스지방",총합_트립토판,총합_트레오닌,총합_이소류신,총합_류신,총합_라이신,총합_메티오닌,총합_시스틴,총합_페닐알라닌,총합_티로신,총합_발린,총합_아르기닌,총합_히스티딘,총합_알라닌,총합_아스파르트산,총합_글루탐산,총합_글리신,총합_프폴린,총합_세린,총합_질소,총합_에너지(수중 일반 요인),총합_에너지(수중 특정 요인),총합_sfa 13:0,총합_mufa 18:1 c,총합_mufa 24:1 c,"총합_pufa 18:3 n-3 c,c,c (ala)","총합_pufa 18:3 n-6 c,c,c","총합_지방산, 총 트랜스-모노",총합_tfa 18:1 t,총합_하이드록시프롤린,총합_비타민d3(콜레칼시페롤),총합_바이오틴,총합_비타민d2(에르고칼시페롤),총합_mufa 16:1 c,"총합_pufa 18:2 n-6 c,c",총합_pufa 18:2 clas,총합_pufa 18:2 i,총합_스티그마스테롤,총합_캄페스테롤,총합_베타-시토스테롤,총합_총 식이섬유(aoac 2011.25),총합_고분자량 식이섬유,총합_저분자량 식이섬유,총합_총 당,총합_몰리브덴,총합_비타민k(메나퀴논-4),총합_mufa 22:1 c,총합_pufa 20:3 n-3,총합_pufa 20:3 n-6,총합_pufa 22:4,총합_tfa 16:1 t,총합_tfa 22:1 t,총합_tfa 18:2 t 더 이상..,"총합_지방산, 총 트랜스-폴리에노익",총합_pufa 18:3i,총합_감마-카로틴,총합_알파-크립토잔틴,총합_베타-글루칸,총합_글루타티온,총합_에르고스타-7-에놀,"총합_에르고스타-7, 22-디에놀","총합_에르고스타-5, 7-디에놀",총합_에르고스테롤,총합_베타-시토스타놀,총합_델타-5-아베나스테롤,총합_델타-7-스티그마스테롤,총합_에르고티오네인,총합_요오드,"총합_tfa 18:2 t,t","총합_탄수화물, 합계","총합_섬유질, 수용성","총합_섬유질, 불용성"
442,불닭분모자 ☆ 쫄깃 매콤 한번 먹으면 멈출 수 없어!,135.655,1245.85,5121.7,33.932,1.014,9.49,285.898,6.0,207.858,0.0,0.0,0.0,0.0,0.0,0.0,26.1,0.716,90.65,31.05,1186.35,80371.3,0.293,0.064,0.238,6.805,0.0,142.225,0.06,0.168,2.06,0.053,0.481,69.95,0.0,22.95,22.95,5.94,0.216,1.8,1.8,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,2.415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,31.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,생선찌개..조림과 탕의 중간쯤...,1366.989,2411.6,10089.45,239.135,118.687,29.364,155.208,23.18,72.664,46.821,4.109,4.794,0.75,0.75,0.0,399.2,22.89,410.8,1960.5,4765.15,6778.45,20.087,1.672,2.556,212.085,247.7,77.72,0.878,2.067,81.386,9.119,5.12,86.3,0.0,86.3,86.3,586.925,2.4,1272.0,384.0,9001.0,1254.0,2094.0,19050.0,12.6,190.0,25.04,16.0,0.0,85.6,31.893,0.0,0.008,0.0,0.008,0.209,0.997,23.29,6.407,44.725,5.889,37.145,1.048,0.0,28.78,25.23,1.226,0.0,0.88,0.08,0.16,0.32,704.0,0.0,0.0,0.0,0.0,68.87,0.144,2.046,0.0,1.9,0.0,1.71,0.0,0.3,0.0,0.008,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.568,9.426,11.366,16.726,18.301,5.961,3.112,8.992,7.343,11.154,14.425,6.668,13.232,21.084,34.317,14.688,11.692,8.154,0.87,219.0,216.0,0.016,1.872,0.0,0.311,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,39.6,1.77,1.95,23.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,"맛남의 광장, 열무 꽁치조림 레시피",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,국물자작한 애호박황태조림,221.205,749.4,3139.6,56.538,42.756,3.569,32.072,5.42,10.594,0.634,2.038,1.878,0.0,0.0,0.0,33.5,0.948,31.425,74.8,2190.9,4275.7,0.56,0.107,0.354,2.962,0.71,160.76,0.119,0.233,1.45,0.237,0.505,77.6,0.0,30.6,30.6,11.35,0.0,8.0,0.0,96.6,0.0,0.0,161.2,0.0,1698.4,4.428,0.0,0.0,21.74,5.967,0.0,0.0,0.0,0.013,0.002,0.003,3.449,0.592,24.296,0.38,21.403,0.093,0.0,9.584,2.96,0.28,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.09,0.033,0.249,0.0,0.024,0.0,0.0,0.0,0.0,0.001,0.008,0.125,0.041,0.002,0.002,0.0,0.038,0.0,0.0,0.0,0.016,0.036,0.044,0.072,0.077,0.016,0.012,0.049,0.034,0.056,0.103,0.029,0.063,0.172,0.258,0.052,0.037,0.052,0.14,31.0,27.0,0.0,0.006,0.0,0.049,0.0,0.0,0.0,0.0,0.0,0.427,0.0,0.002,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,얼큰하고 감칠맛 제대로 나는 어묵 김치찌개,35.2,6910.0,28900.0,91.7,720.0,14.9,139.0,96.0,39.7,39.0,0.4,0.4,0.0,0.0,0.0,700.0,25.3,1210.0,2770.0,4100.0,0.0,45.3,12.0,45.0,38.0,100.0,11.0,6.6,1.3,11.7,8.63,2.1,220.0,0.0,220.0,220.0,405.0,0.0,30.0,0.0,290.0,0.0,90.0,560.0,0.0,170.0,14.0,0.0,0.0,35.0,61.8,0.0,0.0,0.0,0.0,0.0,0.0,43.7,17.4,408.0,0.0,406.0,2.07,0.0,216.0,206.0,9.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,7.0,3.9,244.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,3.06,3.36,5.98,2.87,1.83,1.52,4.26,2.15,4.11,11.8,2.62,3.97,9.29,18.3,4.53,3.63,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,60.0,1170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,참치 김치찌개,15.418,332.625,1390.275,1.677,0.763,0.664,87.327,11.498,65.768,30.457,2.295,1.962,0.0,0.0,0.0,3.675,0.094,2.925,5.85,194.025,711.075,0.041,0.021,0.02,0.338,3.398,0.922,0.002,0.043,0.322,0.011,0.036,2.025,0.0,2.025,2.025,2.812,0.0,5.85,0.0,71.1,0.0,0.0,118.575,2722.5,36.225,0.328,0.0,0.0,0.675,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.147,0.0,0.003,0.0,0.0,0.339,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.003,0.005,0.005,0.001,0.001,0.005,0.002,0.003,0.004,0.003,0.007,0.03,0.079,0.004,0.003,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,청국장찌개,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,김치나베돈가스 - 밥 반찬으로 좋아요,0.003,67.8,283.8,1.2,0.0,0.002,16.2,0.0,15.72,14.97,0.0,0.0,0.0,0.0,0.0,0.15,0.008,0.0,0.0,0.3,885.15,0.002,0.001,0.001,0.09,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,에그베이컨감자전,499.512,232.2,972.0,0.0,0.0,0.506,60.0,0.0,59.88,59.88,0.0,0.0,0.0,0.0,0.0,15.6,0.03,5.0,0.0,1.2,25.6,0.056,0.084,0.002,0.36,129.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,말복 _ 돼지목살 콩나물불고기 푸짐푸짐하게,980.93,1858.05,7764.4,182.998,78.968,20.045,103.913,18.08,12.518,0.171,10.002,0.965,0.0,0.0,0.0,423.75,14.882,451.525,2791.5,4839.75,8952.25,21.558,17.81,1.934,487.24,0.0,38.858,1.466,5.12,44.27,11.127,2.601,183.3,72.0,111.3,231.3,112.962,10.54,636.0,90.0,4925.0,2480.25,785.25,11202.0,4.725,819.75,9.392,125.0,2.9,24.4,20.85,0.0,0.003,0.0,0.013,0.029,0.738,12.633,7.313,28.919,0.513,27.745,0.505,0.064,20.125,14.512,0.961,0.056,0.13,1.296,0.032,3.04,2160.0,0.0,0.0,0.0,0.0,4.208,0.054,0.767,0.0,0.698,0.0,0.641,0.0,0.0,0.0,0.003,0.012,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,7.945,8.047,13.261,13.574,4.103,2.41,6.881,5.92,8.477,12.801,4.126,10.943,17.745,28.11,11.019,8.118,8.28,0.0,0.0,0.0,0.006,0.702,0.0,0.117,0.003,0.0,0.0,0.0,1.3,0.0,1.6,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,매콤 국물 치즈 라볶이,0.0,2.0,10.0,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,아이들 간식으로~ 베이컨 치즈감자,406.22,475.95,1987.3,46.082,29.011,5.735,41.932,8.675,5.611,0.244,0.531,0.954,0.25,0.25,0.0,607.75,12.415,133.6,553.5,1707.3,758.79,5.075,0.754,1.474,67.41,0.0,123.655,1.161,0.751,12.164,0.933,1.289,85.2,0.0,31.7,31.7,147.085,0.7,224.0,2.0,2250.0,313.5,523.5,4574.5,3.15,46.5,6.09,53.8,1.32,20.98,7.404,0.0,0.002,0.0,0.012,0.022,0.228,4.658,2.266,10.317,0.462,9.593,0.122,0.0,8.69,7.826,0.613,0.0,0.05,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,4.005,0.036,0.511,0.0,0.465,0.0,0.428,0.0,0.1,0.0,0.002,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.528,1.874,1.971,3.344,3.182,0.894,0.414,1.788,1.503,2.22,2.845,1.428,2.262,4.324,6.978,2.062,2.18,1.943,0.63,116.5,108.5,0.004,0.468,0.0,0.078,0.002,0.0,0.0,0.0,1.3,7.22,0.02,0.0,0.0,0.0,0.0,0.1,0.1,0.1,13.8,13.2,0.59,0.65,7.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.505,8.75,0.655,0.44,4.215,29.0,0.1,0.1,0.1,7.0,0.0,0.0,0.0,0.0,0.0
455,백선생님의 중국식 만능 소스를 활용한 대패삼겹살 라볶이,193.9,2601.0,10642.0,487.26,44.373,0.75,28.61,6.42,8.65,0.99,1.97,1.29,0.0,0.0,0.0,46.1,1.307,35.4,103.7,8690.0,18507.3,1.138,0.205,0.262,5.1,1.1,149.4,0.13,0.239,1.408,0.123,0.483,71.7,0.0,24.7,24.7,27.76,0.024,1.2,0.0,16.6,0.0,0.0,2.0,0.0,4.0,0.023,0.0,0.0,9.19,5.785,0.0,0.0,0.0,0.0,0.0,0.008,0.259,0.064,7.089,0.0,0.325,0.008,0.0,16176.893,0.757,0.126,0.0,0.0,0.0,0.0,0.0,2376.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.021,0.014,0.025,0.039,0.002,0.004,0.025,0.014,0.021,0.104,0.014,0.021,0.091,0.258,0.025,0.012,0.021,0.14,31.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,여경래 셰프의 묵은지 짜춘권 - 수미네반찬 2회,1338.625,13932.375,57950.9,3250.313,223.578,4.845,35.406,9.667,10.506,0.0,4.76,0.0,0.0,0.0,0.0,80.875,3.05,114.3,656.675,10100.65,141151.45,6.52,0.683,0.606,83.635,247.68,142.9,1.423,1.11,16.544,4.047,1.63,84.775,0.0,37.775,37.775,157.095,1.068,3.9,3.0,11.7,0.0,0.0,10.5,0.0,0.0,0.437,115.5,2.75,6.592,88.117,0.0,0.0,0.0,0.015,0.015,0.273,4.984,2.61,69.64,0.63,8.634,0.171,0.0,42.537,2.163,0.151,0.0,0.075,0.0,0.0,0.0,14920.0,2.415,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.529,2.113,2.112,3.648,3.943,1.134,0.56,1.857,1.56,2.495,2.892,1.717,2.734,4.367,7.69,2.405,1.94,1.985,0.14,31.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.95,0.427,0.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,떡볶음 간단하면서 든든한 간식,314.85,213.0,890.6,12.892,1.126,2.748,49.185,5.85,27.114,0.0,0.154,0.0,0.0,0.0,0.0,211.75,2.895,58.93,207.7,1312.7,10640.3,1.311,0.191,0.431,3.52,0.0,90.0,0.286,0.451,9.946,1.121,0.527,209.7,0.0,165.6,165.6,46.19,0.0,446.0,0.0,5360.0,2.0,0.0,8940.0,0.0,80.0,0.187,4.62,0.098,91.0,0.073,0.0,0.0,0.0,0.0,0.002,0.002,0.067,0.002,0.03,0.0,0.03,0.0,0.0,0.279,0.141,0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.175,0.233,0.267,0.269,0.039,0.048,0.193,0.156,0.293,0.245,0.101,0.305,0.349,0.986,0.163,0.104,0.159,0.322,28.7,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.928,0.098,0.0,0.0,0.0,0.0,0.14,0.84,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.107,12.25,0.917,0.616,5.901,40.6,0.14,0.14,0.14,9.8,0.0,0.0,0.0,0.0,0.0
458,불고기...서울식불고기(국물이 자박)~강추,162.2,0.0,0.0,3.62,0.52,1.78,32.0,0.0,0.0,0.26,0.42,0.62,0.5,0.5,0.0,12.0,0.74,44.6,114.0,892.0,4.0,0.74,0.26,0.32,5.0,0.0,46.6,0.102,0.0,3.16,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,146.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,26.4,1.18,1.3,15.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,돼지고기 두부 강된장 - 밥 쓱쓱 넣고 비벼먹으면 굿뜨!,422.366,670.5,2814.0,32.56,35.68,5.055,54.268,0.0,51.412,30.024,0.216,0.084,20.884,0.084,0.084,655.1,3.411,50.0,848.0,731.4,233.9,4.443,0.134,0.079,80.58,10.4,0.0,0.291,1.379,0.401,5.032,0.568,195.2,0.0,195.2,195.2,1054.8,4.22,513.2,497.2,113.6,45.6,39.6,1916.0,0.0,1308.0,3.136,265.6,6.48,1.24,13.992,0.096,0.072,0.063,0.119,0.127,0.489,9.38,3.408,15.148,1.17,13.84,0.103,0.011,5.18,4.368,0.14,0.0,0.526,0.013,0.0,0.137,1316.0,0.0,0.0,0.0,0.0,3.48,0.06,1.596,0.072,0.036,0.0,0.0,0.0,0.12,0.056,0.085,0.046,0.046,0.011,0.057,0.008,0.008,0.0,0.0,0.0,0.384,1.396,1.735,2.956,2.592,0.806,0.397,1.513,1.494,2.019,1.704,0.903,1.459,3.012,5.388,0.854,2.103,2.408,0.0,0.0,0.0,0.0,0.852,0.0,0.016,0.0,0.0,0.148,0.0,6.48,0.0,0.0,0.068,0.108,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
