,recipe_title,총합_수분,총합_에너지(kcal),총합_에너지(kj),총합_단백질,총합_지방,총합_회분,총합_탄수화물,"총합_섬유질, 식이섬유",총합_당,총합_자당,총합_포도당,총합_과당,총합_유당,총합_엿당,총합_갈락토스,총합_칼슘,총합_철,총합_마그네슘,총합_인,총합_칼륨,총합_나트륨,총합_아연,총합_구리,총합_망간,총합_셀레늄,총합_플루오린,총합_비타민c,총합_티아민,총합_리보플라빈,총합_비타민b3,총합_비타민b5,총합_비타민b6,"총합_엽산, 총계",총합_엽산,"총합_엽산, 식품","총합_엽산, dfe",총합_콜린,총합_비타민b12,총합_비타민a(rae),총합_레티놀,"총합_카로틴, 베타","총합_카로틴, 알파",총합_베타-크립토잔틴,총합_비타민a(iu),총합_라이코펜,총합_루테인+제아잔틴,총합_비타민e(알파-토코페롤),"총합_비타민d(d2+d3),...",총합_비타민d(d2+d3),총합_비타민k(필로퀴논),"총합_지방산, 총포화지방산",총합_sfa 4:0,총합_sfa 6:0,총합_sfa 8:0,총합_sfa 10:0,총합_sfa 12:0,총합_sfa 14:0,총합_sfa 16:0,총합_sfa 18:0,"총합_지방산, 총 단일불포화지방산",총합_mufa 16:1,총합_mufa 18:1,총합_mufa 20:1,총합_mufa 22:1,"총합_지방산, 총 다중불포화지방산",총합_pufa 18:2,총합_pufa 18:3,총합_pufa 18:4,총합_pufa 20:4,총합_pufa 20:5 n-3 (epa),총합_pufa 22:5 n-3 (dpa),총합_pufa 22:6 n-3 (dha),총합_콜레스테롤,총합_알코올,총합_카페인,총합_테오브로민,총합_녹말,총합_베타인,총합_베타토코페롤,총합_감마토코페롤,총합_델타토코페롤,총합_알파토코트리에놀,총합_베타토코트리에놀,총합_감마토코트리에놀,총합_델타토코트리에놀,총합_비타민k,총합_sfa 15:0,총합_sfa 17:0,총합_sfa 20:0,총합_sfa 22:0,총합_sfa 24:0,총합_mufa 14:1,총합_mufa 15:1,총합_mufa 17:1,"총합_pufa 20:2 n-6 c,c",총합_pufa 20:3,"총합_지방산, 총 트랜스지방",총합_트립토판,총합_트레오닌,총합_이소류신,총합_류신,총합_라이신,총합_메티오닌,총합_시스틴,총합_페닐알라닌,총합_티로신,총합_발린,총합_아르기닌,총합_히스티딘,총합_알라닌,총합_아스파르트산,총합_글루탐산,총합_글리신,총합_프폴린,총합_세린,총합_질소,총합_에너지(수중 일반 요인),총합_에너지(수중 특정 요인),총합_sfa 13:0,총합_mufa 18:1 c,총합_mufa 24:1 c,"총합_pufa 18:3 n-3 c,c,c (ala)","총합_pufa 18:3 n-6 c,c,c","총합_지방산, 총 트랜스-모노",총합_tfa 18:1 t,총합_하이드록시프롤린,총합_비타민d3(콜레칼시페롤),총합_바이오틴,총합_비타민d2(에르고칼시페롤),총합_mufa 16:1 c,"총합_pufa 18:2 n-6 c,c",총합_pufa 18:2 clas,총합_pufa 18:2 i,총합_스티그마스테롤,총합_캄페스테롤,총합_베타-시토스테롤,총합_총 식이섬유(aoac 2011.25),총합_고분자량 식이섬유,총합_저분자량 식이섬유,총합_총 당,총합_몰리브덴,총합_비타민k(메나퀴논-4),총합_mufa 22:1 c,총합_pufa 20:3 n-3,총합_pufa 20:3 n-6,총합_pufa 22:4,총합_tfa 16:1 t,총합_tfa 22:1 t,총합_tfa 18:2 t 더 이상..,"총합_지방산, 총 트랜스-폴리에노익",총합_pufa 18:3i,총합_감마-카로틴,총합_알파-크립토잔틴,총합_베타-글루칸,총합_글루타티온,총합_에르고스타-7-에놀,"총합_에르고스타-7, 22-디에놀","총합_에르고스타-5, 7-디에놀",총합_에르고스테롤,총합_베타-시토스타놀,총합_델타-5-아베나스테롤,총합_델타-7-스티그마스테롤,총합_에르고티오네인,총합_요오드,"총합_tfa 18:2 t,t","총합_탄수화물, 합계","총합_섬유질, 수용성","총합_섬유질, 불용성"
475,소세지 떡볶이 / 소떡 / 치즈 소떡,218.123,1499.05,6274.9,40.216,58.529,6.62,272.424,13.55,71.145,16.406,0.236,0.22,0.0,0.0,0.0,20.35,1.128,16.8,121.0,853.8,2155.95,2.208,0.079,0.095,32.83,1.28,22.36,0.286,0.196,3.623,0.549,0.225,11.6,0.0,11.6,11.6,3.52,1.51,334.0,0.0,3312.0,1392.0,0.0,6680.0,0.4,102.4,8.904,44.0,1.1,5.28,12.306,0.0,0.0,0.0,0.043,0.035,0.385,7.722,3.891,17.468,1.071,16.044,0.0,0.0,24.252,23.42,0.36,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.572,0.16,0.004,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,0.541,0.516,0.851,0.943,0.372,0.138,0.429,0.403,0.492,0.801,0.411,0.819,1.216,2.136,0.876,0.695,0.532,2.12,286.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,비오는 주말점심메뉴 감자수제비!,160.685,29516.2,122133.65,6292.353,404.871,2.792,376.3,14.265,1.596,0.0,0.0,0.0,0.0,0.0,0.0,79.0,5.806,114.6,535.4,5798.6,160012.09,3.49,0.749,3.374,166.69,0.0,101.0,0.615,0.281,6.636,2.102,0.458,146.8,0.0,124.8,124.8,49.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.4,0.288,0.0,0.0,1.44,120.744,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.034,120.418,0.0,0.418,0.0,0.0,81.982,1.877,0.106,0.0,0.0,0.0,0.0,0.0,29600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,1.349,1.714,3.408,1.094,0.878,1.051,2.496,1.498,1.992,2.002,1.104,1.594,2.088,16.704,1.781,5.76,2.477,0.269,44.45,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,백파더의 계란장조림과 추억의 버터밥,2943.17,3081.55,12896.8,295.608,137.275,40.214,533.449,57.8,60.829,0.0,11.9,0.0,0.0,0.0,0.0,760.4,17.993,340.9,2497.6,4748.6,75381.65,18.04,1.139,1.637,466.15,300.9,103.0,0.852,6.883,20.58,23.558,2.798,729.45,0.0,729.45,729.45,3249.62,12.236,1747.6,1728.65,214.7,0.0,110.0,6211.0,0.0,3883.0,12.548,1047.0,26.2,70.35,44.372,0.484,0.301,0.212,0.412,0.422,1.532,29.215,10.694,48.568,3.687,44.066,0.345,0.033,16.628,13.384,0.566,0.004,1.651,0.059,0.0,0.418,4135.25,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788,7.375,8.185,12.92,10.706,4.505,3.421,7.952,6.065,9.243,9.155,3.585,8.661,15.5,21.735,5.481,6.096,11.126,10.6,1430.0,1300.0,0.0,2.55,0.0,0.047,0.0,0.0,0.447,0.0,24.2,0.0,2.0,0.144,0.325,0.04,0.044,0.0,10.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,수미네반찬 황태국,130.02,385.825,1614.15,51.865,17.539,0.62,9.488,1.93,1.116,0.04,0.42,0.284,0.0,0.0,0.0,16.0,0.486,15.0,35.0,327.35,1592.95,0.312,0.06,0.161,2.74,2.4,147.92,0.06,0.158,1.122,0.066,0.331,57.0,0.0,10.0,10.0,2.63,0.0,0.0,0.0,1.6,0.0,0.0,2.8,0.0,4.0,0.21,0.0,0.0,2.56,2.182,0.0,0.0,0.0,0.0,0.0,0.0,1.346,0.722,5.996,0.03,5.902,0.03,0.0,6.362,6.202,0.057,0.0,0.0,0.0,0.0,0.0,12.375,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.009,0.008,0.012,0.013,0.004,0.004,0.014,0.004,0.014,0.015,0.005,0.01,0.026,0.063,0.01,0.009,0.011,0.14,31.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,배 아플때 먹는 흰죽 끓이는 법 쌀 종이컵 한컵 물양은,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,달지않고 매콤한 초간단 떡볶이,1743.443,1542.425,6455.5,100.435,83.142,12.842,108.673,24.638,39.248,15.426,1.284,2.574,0.0,0.0,0.0,441.35,15.148,143.8,868.0,3072.75,3504.85,6.926,0.883,1.125,135.53,390.72,0.42,0.414,2.619,7.216,6.133,1.738,192.8,0.0,192.8,192.8,1215.9,4.44,1484.0,592.0,9044.0,1254.0,2134.0,19840.0,12.6,1598.0,26.98,348.0,8.8,64.8,21.378,0.0,0.008,0.012,0.02,0.061,0.253,10.372,3.55,31.605,1.289,16.752,0.128,0.012,19.932,9.242,0.46,0.0,0.596,0.02,0.0,0.152,1657.0,0.0,0.0,0.0,0.0,4.02,0.144,2.046,0.0,1.86,0.0,1.71,0.0,0.0,0.0,0.008,0.033,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.654,2.578,2.978,4.698,3.832,1.646,1.276,2.894,2.166,3.392,3.314,1.3,3.07,6.054,7.514,2.052,2.754,3.882,0.0,0.0,0.0,0.016,1.872,0.0,0.311,0.008,0.0,0.0,0.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,옛날 소시지 부침 추억의 양은도시락,149.204,310.0,1298.0,25.2,21.2,4.156,2.24,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,100.48,2.387,20.02,344.0,252.16,1024.0,2.102,0.027,0.054,61.602,9.64,0.0,0.132,1.026,0.128,2.8,0.242,88.0,0.0,88.0,88.0,588.0,2.22,298.0,296.0,22.0,0.0,20.0,1040.0,0.0,706.0,2.06,174.0,4.4,0.6,6.54,0.0,0.0,0.006,0.006,0.006,0.07,4.7,1.656,8.16,0.62,7.44,0.06,0.006,2.82,2.38,0.07,0.0,0.298,0.01,0.0,0.076,746.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,1.208,1.372,2.16,1.808,0.784,0.584,1.336,1.026,1.534,1.51,0.596,1.4,2.52,3.28,0.846,1.002,1.872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,매콤한 면요리 앵그리크림쫄면 만들기 불닭소스를 넣어 더욱 매콤하게 만든 편스토랑 음식 매운크림쫄면 만드는법,184.11,1245.2,5208.19,49.131,90.798,1.523,55.487,4.4,18.889,0.0,0.0,0.0,9.91,0.0,0.0,244.75,0.173,22.5,209.6,1220.75,3430.25,0.838,0.026,0.009,8.71,3.54,0.8,0.048,0.417,0.208,0.89,0.089,8.45,0.0,8.45,8.45,41.505,0.729,239.4,233.25,63.1,0.0,0.0,883.4,0.0,0.0,2.64,45.2,1.1,11.9,34.592,0.901,0.637,0.388,0.868,0.949,2.905,9.874,3.664,38.264,0.816,18.005,0.092,0.002,8.204,2.428,0.36,0.0,0.027,0.005,0.01,0.0,207.25,0.0,0.0,0.0,0.0,1.435,0.016,0.124,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0.198,0.108,0.026,0.004,0.183,0.002,0.053,0.004,0.019,0.625,0.122,0.308,0.367,0.638,0.477,0.178,0.04,0.35,0.349,0.449,0.189,0.194,0.235,0.573,1.528,0.152,0.724,0.349,0.0,0.0,0.0,0.0,6.316,0.0,0.114,0.0,0.497,0.934,0.0,1.1,0.0,0.0,0.445,0.791,0.135,0.048,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.001,0.018,0.004,0.054,0.0,0.126,0.128,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,요즘 핫한 크림진짬뽕 만들기★,369.6,126.0,531.0,10.11,2.91,2.35,14.97,0.0,15.6,0.0,0.0,0.0,15.6,0.0,0.0,378.0,0.09,34.0,285.0,450.0,137.0,1.27,0.046,0.009,9.9,33.6,0.0,0.06,0.555,0.279,1.083,0.111,15.0,0.0,15.0,15.0,53.1,1.41,42.0,39.0,6.0,0.0,0.0,141.0,0.0,0.0,0.03,3.0,0.0,0.3,1.899,0.072,0.054,0.039,0.081,0.087,0.273,0.861,0.378,0.831,0.051,0.75,0.0,0.0,0.105,0.09,0.012,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.018,0.006,0.0,0.0,0.021,0.006,0.006,0.0,0.0,0.0,0.129,0.429,0.522,0.957,0.846,0.264,0.06,0.522,0.51,0.66,0.288,0.303,0.342,0.864,2.268,0.201,0.996,0.609,0.0,0.0,0.0,0.0,0.639,0.0,0.012,0.0,0.0,0.111,0.0,0.0,0.0,0.0,0.051,0.081,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,나만의 최애 반찬 시래기 감자탕,305.9,677.2,2335.3,17.973,23.519,0.96,47.328,6.6,5.006,0.0,0.0,0.0,0.0,0.0,0.0,54.2,2.224,57.8,156.4,698.45,2947.28,1.996,0.408,0.333,11.7,0.0,341.0,0.192,0.46,2.836,0.0,0.916,102.4,0.0,11.4,11.4,43.32,0.048,2.4,0.0,31.2,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,17.58,3.415,0.0,0.0,0.0,0.0,0.0,0.009,0.45,0.12,5.209,0.0,0.624,0.015,0.0,12.983,1.488,0.243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,77.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,[나들이도시락] 게맛살 크루아상 샌드위치 만드는 법,11.37,613.6,2567.0,36.418,30.56,0.942,47.666,2.46,22.541,0.144,0.012,0.015,0.0,0.0,0.0,4.2,0.106,1.05,9.6,481.0,3347.3,0.066,0.008,0.012,1.44,0.0,0.03,0.009,0.009,0.009,0.069,0.005,2.25,0.0,2.25,2.25,13.365,0.044,6.6,6.0,4.5,0.15,2.25,30.0,0.0,9.75,1.513,3.0,0.075,59.4,4.26,0.0,0.0,0.0,0.0,0.0,0.017,2.882,1.136,6.765,0.036,6.615,0.092,0.026,16.83,14.745,2.043,0.0,0.017,0.0,0.0,0.002,76.95,0.0,0.0,0.0,0.0,0.0,0.273,14.265,4.245,0.003,0.002,0.0,0.0,0.0,0.004,0.021,0.087,0.088,0.025,0.0,0.0,0.013,0.009,0.001,0.056,0.005,0.016,0.02,0.028,0.022,0.01,0.007,0.017,0.014,0.022,0.022,0.008,0.018,0.028,0.043,0.011,0.013,0.026,0.0,0.0,0.0,0.0,4.92,0.001,1.599,0.038,0.011,0.008,0.0,0.0,0.0,0.0,0.026,11.67,0.017,0.0,11.7,11.7,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.001,0.0,0.0,0.001,0.003,0.045,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,명품 닭강정,93.9,39.5,165.6,3.26,0.17,0.43,7.04,1.7,3.9,0.11,1.16,1.12,0.0,0.0,0.0,10.0,0.34,10.0,20.0,175.0,1773.0,0.13,0.066,0.122,0.0,2.0,80.4,0.057,0.028,0.48,0.099,0.224,10.0,0.0,10.0,10.0,5.5,0.0,18.0,0.0,208.0,21.0,7.0,370.0,0.0,341.0,0.37,0.0,0.0,7.4,0.058,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.008,0.008,0.0,0.008,0.0,0.0,0.062,0.054,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.036,0.024,0.036,0.039,0.007,0.012,0.092,0.012,0.036,0.027,0.01,0.036,0.208,0.194,0.03,0.024,0.054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,정월대보름 오곡밥5인분 짓기,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,팥찰밥 만드는법 -딸에게# ~ 압력솥 팥찰밥,216.0,1332.0,5582.4,58.992,2.4,7.992,268.56,33.84,0.24,0.0,0.0,0.0,0.0,0.0,0.0,163.2,12.288,316.8,933.6,3108.0,900.0,13.08,2.734,4.781,20.88,0.0,0.0,1.14,0.559,7.008,4.044,0.905,1495.2,0.0,1495.2,1495.2,5.04,0.0,2.4,0.0,0.0,0.0,0.0,40.8,0.0,0.0,0.096,0.0,0.0,0.0,0.734,0.0,0.0,0.0,0.0,0.0,0.002,0.079,0.007,0.497,0.002,0.288,0.0,0.0,0.617,0.43,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514,1.79,2.107,4.409,3.775,0.617,0.54,2.779,1.579,2.743,3.475,1.37,3.065,6.12,8.383,2.035,2.326,2.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,몬테크리스토,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,톳영양밥:김치 하나만 꺼내놔도 훌륭한 밥상,421.641,903.65,3782.9,15.512,16.444,2.942,170.466,6.82,17.836,4.99,0.0,0.0,0.0,0.0,0.0,93.95,2.128,80.75,307.0,724.4,210.15,2.744,0.589,2.535,36.805,0.0,44.0,0.256,0.283,2.32,2.249,0.704,27.4,0.0,27.4,27.4,10.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.577,0.0,0.0,1.2,7.795,0.0,0.0,0.0,0.0,0.015,0.16,6.884,0.67,5.992,0.052,5.922,0.017,0.0,1.78,1.677,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.512,0.611,1.135,0.56,0.324,0.286,0.738,0.461,0.842,1.163,0.34,0.803,1.583,2.654,0.742,0.746,0.737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,달콤하고 맛있는 단호박죽,579.84,1526.6,6380.2,72.194,3.51,9.696,303.15,68.36,7.912,0.0,0.0,0.0,0.0,0.0,0.0,357.6,20.688,372.0,1034.4,3783.0,97.6,9.648,2.652,4.334,48.0,0.0,10.8,1.414,0.619,7.032,3.42,1.14,952.8,0.0,952.8,952.8,15.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.816,0.0,0.0,45.6,0.614,0.0,0.0,0.0,0.0,0.0,0.007,0.492,0.055,0.675,0.007,0.658,0.0,0.0,1.687,0.902,0.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.835,2.899,3.122,5.714,4.414,1.19,0.91,3.85,2.076,3.838,4.714,1.913,3.214,8.208,11.47,2.87,3.084,3.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
