,ingd_code,ingd_name,dcode
650,I008397,침향,2023051500007
651,I003223,포비돈요오드,2023071000002
652,I003263,프레가발린,2016061500005
653,I003263,프레가발린,2016061500006
654,I005885,산화아연,A11APPPPP0838
655,I003672,셀레늄,A11APPPPP0838
656,I004351,아스코르브산,A11APPPPP0838
657,I005713,유비데카레논,A11APPPPP0838
658,I001069,토코페롤아세테이트,A11APPPPP0838
659,I004524,β-카로틴,A11APPPPP0838
660,I002773,산소,2019020700076
661,I001885,감초,2012091900013
662,I003526,대황,2012091900013
663,I012274,생강,2012091900013
664,I003682,센나엽(열매),2012091900013
665,I000485,육계,2012091900013
666,I006447,작약,2012091900013
667,I006480,지실,2012091900013
668,I006317,차전자피,2012091900013
669,I001885,감초,2017112300002
670,I001081,도큐세이트나트륨,2017112300002
671,I000039,비사코딜,2017112300002
672,I003682,센나엽(열매),2017112300002
673,I006447,작약,2017112300002
674,I001885,감초,A11AKP08F0287
675,I006323,대추,A11AKP08F0287
676,I003526,대황,A11AKP08F0287
677,I012274,생강,A11AKP08F0287
678,I003682,센나엽(열매),A11AKP08F0287
679,I000485,육계,A11AKP08F0287
680,I006447,작약,A11AKP08F0287
681,I006317,차전자피,A11AKP08F0287
682,IB00004,가미귀비탕,A11A0090A0087
683,I001646,가바펜틴,2023032100003
684,I001646,가바펜틴,2023032100004
685,I001710,글리메피리드,2023030200005
686,I012698,다파글리플로진프로판디올수화물,2023030200005
687,I007005,다엽,A11AKP08L0162
688,I005057,오르토시포니스엽,A11AKP08L0162
689,I007005,다엽,A11AKP08G0643
690,I005057,오르토시포니스엽,A11AKP08G0643
691,I007005,다엽,A11AKP07L0448
692,I005057,오르토시포니스엽,A11AKP07L0448
693,I007005,다엽,A11APPPPP2395
694,I005057,오르토시포니스엽,A11APPPPP2395
695,I007005,다엽,A11APPPPP0745
696,I005057,오르토시포니스엽,A11APPPPP0745
697,I003223,포비돈요오드,2022011300015
698,I007005,다엽,A11A0770A0316
699,I005057,오르토시포니스엽,A11A0770A0316
700,I004580,클로르헥시딘글루콘산염,2019022200053
701,I004580,클로르헥시딘글루콘산염,2020072200006
702,I001081,도큐세이트나트륨,2018031900001
703,I000039,비사코딜,2018031900001
704,I003682,센나엽(열매),2018031900001
705,I002681,오메가3산에틸에스테르90,2020060100088
706,I005885,산화아연,2009090700217
707,I003672,셀레늄,2009090700217
708,I004351,아스코르브산,2009090700217
709,I005713,유비데카레논,2009090700217
710,I001069,토코페롤아세테이트,2009090700217
711,I004524,β-카로틴,2009090700217
712,I000109,브롬헥신염산염,2012040200010
713,I000322,L-카르보시스테인,2012040200010
714,I001784,구아이페네신,A11AKP07L0069
715,I002631,노스카핀염산염수화물,A11AKP07L0069
716,I000860,덱스트로메토르판브롬화수소산염수화물,A11AKP07L0069
717,I005595,트리메토퀴놀염산염수화물,A11AKP07L0069
718,I000837,D-클로르페니라민말레산염,A11AKP07L0069
719,I000109,브롬헥신염산염,2016010500056
720,I000322,L-카르보시스테인,2016010500056
721,I000109,브롬헥신염산염,2016091900016
722,I000322,L-카르보시스테인,2016091900016
723,I001885,감초,A11AGGGGG7012
724,I001696,건강,A11AGGGGG7012
725,I008128,계지,A11AGGGGG7012
726,I001223,마황,A11AGGGGG7012
727,I006469,반하,A11AGGGGG7012
728,I004348,세신,A11AGGGGG7012
729,I006546,오미자,A11AGGGGG7012
730,I006447,작약,A11AGGGGG7012
731,I001784,구아이페네신,2023082400005
732,I006474,길경,2023082400005
733,I001223,마황,2023082400005
734,I012234,원지,2023082400005
735,I001699,인삼,2023082400005
736,IB00013,갈근탕,2016062800017
737,I002817,아세트아미노펜,2016062800017
738,I000109,브롬헥신염산염,2016060800006
739,I000322,L-카르보시스테인,2016060800006
740,I000109,브롬헥신염산염,2016113000004
741,I000322,L-카르보시스테인,2016113000004
742,I007005,다엽,2019112000005
743,I005057,오르토시포니스엽,2019112000005
744,I002773,산소,2018022600001
745,I001885,감초,A11AOOOOO2196
746,I001696,건강,A11AOOOOO2196
747,I012233,용담,A11AOOOOO2196
748,I000485,육계,A11AOOOOO2196
749,I006157,진피,A11AOOOOO2196
750,I007323,DL-카르니틴염산염,A11AOOOOO2196
751,I006981,L-멘톨,A11AOOOOO2196
752,I001885,감초,at31p3zmc52lw
753,I002817,아세트아미노펜,at31p3zmc52lw
754,I005995,에텐자미드,at31p3zmc52lw
755,I006447,작약,at31p3zmc52lw
756,I000213,카페인수화물,at31p3zmc52lw
757,I012698,다파글리플로진프로판디올수화물,2023012000001
758,I012183,시타글립틴인산염,2023012000001
759,I002434,나돌롤,2016071200002
760,I007005,다엽,A11A3300A0296
761,I005057,오르토시포니스엽,A11A3300A0296
762,I007005,다엽,A11AKP07L0165
763,I005057,오르토시포니스엽,A11AKP07L0165
764,I002541,니코틴산아미드,2016050200007
765,I006520,레티놀아세테이트,2016050200007
766,I003529,리보플라빈,2016050200007
767,I003811,몰리브덴산나트륨수화물,2016050200007
768,I000032,비오틴,2016050200007
769,I001985,산화마그네슘,2016050200007
770,I005885,산화아연,2016050200007
771,I003672,셀레늄,2016050200007
772,I000703,시아노코발라민,2016050200007
773,I004351,아스코르브산,2016050200007
774,I004650,염화크롬수화물,2016050200007
775,I007671,오로트산수화물,2016050200007
776,I003208,요오드화칼륨,2016050200007
777,I005733,우르소데옥시콜산,2016050200007
778,I006055,인산수소칼슘,2016050200007
779,I000622,콜레칼시페롤,2016050200007
780,I004642,콜린타르타르산염,2016050200007
781,I001069,토코페롤아세테이트,2016050200007
782,I006606,티아민질산염,2016050200007
783,I000259,판토텐산칼슘,2016050200007
784,I001587,폴산,2016050200007
785,I001471,푸마르산철,2016050200007
786,I003412,피리독신염산염,2016050200007
787,I003016,피토나디온,2016050200007
788,I002011,황산망간수화물,2016050200007
789,I000652,황산제이구리수화물,2016050200007
790,I003218,황산칼륨,2016050200007
791,I004524,β-카로틴,2016050200007
792,I002364,모메타손푸로에이트,2016050300102
793,I002364,모메타손푸로에이트,2010050400006
794,I002665,오플록사신,A11A3400A0219
795,I002665,오플록사신,A11A3400B0009
796,I000886,디클로랄페나존,A11A5060A0018
797,I002817,아세트아미노펜,A11A5060A0018
798,I005028,이소메텝텐뮤케이트,A11A5060A0018
799,I001646,가바펜틴,A11AOOOOO6403
800,I001646,가바펜틴,2015081900013
801,I001646,가바펜틴,A11AOOOOO7628
802,I001885,감초,2018012300005
803,I005220,구아야콜설폰산칼륨,2018012300005
804,I006474,길경,2018012300005
805,I002629,노스카핀,2018012300005
806,I000860,덱스트로메토르판브롬화수소산염수화물,2018012300005
807,I000321,카르비녹사민말레산염,2018012300005
808,I006391,DL-메틸에페드린염산염,2018012300005
809,I004005,아시트레틴,A11AKP08G2830
810,I001646,가바펜틴,A11AOOOOO5720
811,I001646,가바펜틴,A11AOOOOO5719
812,IC00035,당귀·모과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화,2019060400018
813,IC00035,당귀·모과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화,2017070600005
814,IC00035,당귀·모과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화,2023081100005
815,I005957,세레콕시브,2023081100005
816,I003263,프레가발린,2016062100042
817,I003263,프레가발린,2020060100001
818,I003263,프레가발린,2020060100002
819,I003263,프레가발린,2016062100043
820,I000107,브로멜라인,2018051700005
821,I008114,가자,2009071505716
822,I001885,감초,2009071505716
823,I006474,길경,2009071505716
824,I003526,대황,2009071505716
825,I002909,박하,2009071505716
826,I006050,사인,2009071505716
827,I000376,아선약,2009071505716
828,I006236,연교,2009071505716
829,I006158,천궁,2009071505716
830,I001646,가바펜틴,A11AOOOOO6281
831,I001646,가바펜틴,2020030400007
832,I001885,감초,2015090100014
833,I001696,건강,2015090100014
834,I007344,디아스타제·프로테아제·셀룰라제,2015090100014
835,I012327,메타규산알루민산마그네슘,2015090100014
836,I001983,수산화마그네슘,2015090100014
837,I012233,용담,2015090100014
838,I000485,육계,2015090100014
839,I003757,탄산수소나트륨,2015090100014
840,I001696,건강,A11ACCCCC0217
841,I007344,디아스타제·프로테아제·셀룰라제,A11ACCCCC0217
842,I012327,메타규산알루민산마그네슘,A11ACCCCC0217
843,I007361,수산화알루민산마그네슘,A11ACCCCC0217
844,I006548,스코폴리아근,A11ACCCCC0217
845,I012233,용담,A11ACCCCC0217
846,I000485,육계,A11ACCCCC0217
847,I003757,탄산수소나트륨,A11ACCCCC0217
848,I006981,L-멘톨,A11ACCCCC0217
849,I001885,감초,2015090100013
850,I007344,디아스타제·프로테아제·셀룰라제,2015090100013
851,I004144,수산화알루미늄,2015090100013
852,I001974,탄산마그네슘,2015090100013
853,I003757,탄산수소나트륨,2015090100013
854,I000234,탄산칼슘,2015090100013
855,I001696,건강,A11ABBBBB1024
856,I007344,디아스타제·프로테아제·셀룰라제,A11ABBBBB1024
857,I012327,메타규산알루민산마그네슘,A11ABBBBB1024
858,I007361,수산화알루민산마그네슘,A11ABBBBB1024
859,I006548,스코폴리아근,A11ABBBBB1024
860,I012233,용담,A11ABBBBB1024
861,I000485,육계,A11ABBBBB1024
862,I003757,탄산수소나트륨,A11ABBBBB1024
863,I006981,L-멘톨,A11ABBBBB1024
864,I001696,건강,2014093000009
865,I007344,디아스타제·프로테아제·셀룰라제,2014093000009
866,I012327,메타규산알루민산마그네슘,2014093000009
867,I001983,수산화마그네슘,2014093000009
868,I006548,스코폴리아근,2014093000009
869,I012233,용담,2014093000009
870,I000485,육계,2014093000009
871,I003757,탄산수소나트륨,2014093000009
872,I004112,노회,2009071504245
873,I002541,니코틴산아미드,2009071504245
874,I005130,대두레시틴,2009071504245
875,I006520,레티놀아세테이트,2009071504245
876,I003529,리보플라빈,2009071504245
877,I001985,산화마그네슘,2009071504245
878,I005885,산화아연,2009071504245
879,I000703,시아노코발라민,2009071504245
880,I004351,아스코르브산,2009071504245
881,I001260,에르고칼시페롤,2009071504245
882,I000249,인산수소칼슘수화물,2009071504245
883,I001699,인삼,2009071504245
884,I001069,토코페롤아세테이트,2009071504245
885,I006606,티아민질산염,2009071504245
886,I000259,판토텐산칼슘,2009071504245
887,I001471,푸마르산철,2009071504245
888,I003412,피리독신염산염,2009071504245
889,I002011,황산망간수화물,2009071504245
890,I000652,황산제이구리수화물,2009071504245
891,I003218,황산칼륨,2009071504245
892,I004323,아가트로반,A11AKP08G3777
893,I013002,아가트로반수화물,2022122600003
894,I007005,다엽,A11AKP07L0477
895,I005057,오르토시포니스엽,A11AKP07L0477
896,IB00092,"배농산급탕,신이청폐탕",A11AKKKKK0298
897,IC00035,당귀·모과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화,2019060400011
898,I006760,카제인가수분해물,2009071502654
899,I001646,가바펜틴,A11APPPPP1088
900,I001646,가바펜틴,A11AOOOOO9256
901,I001646,가바펜틴,2019081200038
902,I001646,가바펜틴,2019081200037
903,I001646,가바펜틴,2014093000027
904,I000039,비사코딜,2020101400008
905,I003682,센나엽(열매),2020101400008
906,IC00035,당귀·모과·방풍·속단·오가피·우슬·위령선·육계·진교·천궁·천마·홍화,2018082900006
907,I000039,비사코딜,2020070800006
908,I003682,센나엽(열매),2020070800006
909,I002541,니코틴산아미드,2010071600003
910,I003529,리보플라빈,2010071600003
911,I004465,벤포티아민,2010071600003
912,I000032,비오틴,2010071600003
913,I005885,산화아연,2010071600003
914,I000703,시아노코발라민,2010071600003
915,I004351,아스코르브산,2010071600003
916,I004928,이노시톨,2010071600003
917,I004642,콜린타르타르산염,2010071600003
918,I001069,토코페롤아세테이트,2010071600003
919,I000259,판토텐산칼슘,2010071600003
920,I001587,폴산,2010071600003
921,I003412,피리독신염산염,2010071600003
922,I001646,가바펜틴,A11AOOOOO4840
923,I001646,가바펜틴,A11AOOOOO3188
924,I001646,가바펜틴,2015041000019
925,I003263,프레가발린,2015060300181
926,I003263,프레가발린,2020052200019
927,I003263,프레가발린,2020052200020
928,I003263,프레가발린,2015060300173
929,I001646,가바펜틴,2016040100042
930,I001646,가바펜틴,2019031900029
931,I001646,가바펜틴,2016040100041
932,I012354,자가골수유래중간엽줄기세포,2021083000035
933,I001646,가바펜틴,2016072500004
934,I001646,가바펜틴,A11AOOOOO6080
935,I012433,슈가마덱스나트륨,2022021000008
936,I003263,프레가발린,2019040500061
937,I003263,프레가발린,2021010400016
938,I003263,프레가발린,2019040500060
939,I001646,가바펜틴,A11AOOOOO4393
940,I001646,가바펜틴,A11APPPPP1060
941,I001646,가바펜틴,A11AOOOOO3822
942,I001646,가바펜틴,A11AOOOOO8842
943,I003263,프레가발린,2011102400011
944,I003263,프레가발린,2018121200001
945,I003263,프레가발린,2017120100004
946,I003263,프레가발린,2018121200002
947,I003263,프레가발린,2011102400006
948,I003263,프레가발린,2011110100027
949,I003263,프레가발린,2011110100022
950,I001646,가바펜틴,A11AOOOOO5566
951,I001646,가바펜틴,2016060900012
952,I001646,가바펜틴,2019041800003
953,I001646,가바펜틴,2019041800004
954,I001646,가바펜틴,A11AOOOOO4818
955,I001646,가바펜틴,A11AOOOOO4819
956,I001646,가바펜틴,A11ABBBBB1033
957,I001646,가바펜틴,A11ABBBBB1034
958,I001646,가바펜틴,A11ABBBBB1035
959,I001646,가바펜틴,2019072300045
960,I001646,가바펜틴,2019072300044
961,I003263,프레가발린,2011102800013
962,I003263,프레가발린,2017080100022
963,I003263,프레가발린,2011102800012
964,I002681,오메가3산에틸에스테르90,2023033100004
965,I003587,로수바스타틴칼슘,2020120300006
966,I002681,오메가3산에틸에스테르90,2020120300006
967,I002681,오메가3산에틸에스테르90,2023032400003
968,I002681,오메가3산에틸에스테르90,2015010200023
969,I002681,오메가3산에틸에스테르90,2020020300004
970,I002681,오메가3산에틸에스테르90,2020042900003
971,I012427,미라베그론,2021021900069
972,I001885,감초,2017110700001
973,I007344,디아스타제·프로테아제·셀룰라제,2017110700001
974,I006974,리파제,2017110700001
975,I012327,메타규산알루민산마그네슘,2017110700001
976,I006548,스코폴리아근,2017110700001
977,I003757,탄산수소나트륨,2017110700001
978,I000234,탄산칼슘,2017110700001
979,I005639,트리메부틴말레산염,2017110700001
980,I001646,가바펜틴,A11AOOOOO8479
981,I001646,가바펜틴,A11AOOOOO9026
982,I001646,가바펜틴,2020051400002
983,I012698,다파글리플로진프로판디올수화물,2022052500016
984,I003263,프레가발린,2018120300030
985,I003263,프레가발린,2018120300029
986,I005104,라푸티딘,2015102900016
987,I004369,아토르바스타틴칼슘수화물,2022071100006
988,I002681,오메가3산에틸에스테르90,2022071100006
989,I001743,글리신,2016051200007
990,I003793,수산화나트륨,2016051200007
991,I003741,아세트산나트륨수화물,2016051200007
992,I001970,아세트산마그네슘사수화물,2016051200007
993,I005881,아세트산아연수화물,2016051200007
994,I003192,아세트산칼륨,2016051200007
995,I003769,염화나트륨,2016051200007
996,I000235,염화칼슘수화물,2016051200007
997,I002682,오메가3산트리글리세리드,2016051200007
998,I006565,인산이수소나트륨일수화물,2016051200007
999,I002059,중쇄트리글리세리드,2016051200007
1000,I003880,콩기름,2016051200007
1001,I009621,포도당일수화물,2016051200007
1002,I001726,L-글루탐산,2016051200007
1003,I001833,L-류신,2016051200007
1004,I001951,L-리신염산염,2016051200007
1005,I002198,L-메티오닌,2016051200007
1006,I005745,L-발린,2016051200007
1007,I003687,L-세린,2016051200007
1008,I004325,L-아르기닌,2016051200007
1009,I004358,L-아스파르트산,2016051200007
1010,I004058,L-알라닌,2016051200007
1011,I005024,L-이소류신,2016051200007
1012,I005441,L-트레오닌,2016051200007
1013,I005691,L-트립토판,2016051200007
1014,I002983,L-페닐알라닌,2016051200007
1015,I003301,L-프롤린,2016051200007
1016,I004757,L-히스티딘염산염수화물,2016051200007
1017,I001743,글리신,2016051600014
1018,I003793,수산화나트륨,2016051600014
1019,I003741,아세트산나트륨수화물,2016051600014
1020,I001970,아세트산마그네슘사수화물,2016051600014
1021,I005881,아세트산아연수화물,2016051600014
1022,I003192,아세트산칼륨,2016051600014
1023,I003769,염화나트륨,2016051600014
1024,I000235,염화칼슘수화물,2016051600014
1025,I002682,오메가3산트리글리세리드,2016051600014
